*** Booting nRF Connect SDK v3.0.2-89ba1294ac9b ***
*** Using Zephyr OS v4.0.99-f791c49f492c ***
[00:00:00.000,335] [0m<inf> imu_replay_test: IMU_REPLAY_TEST_START[0m
[00:00:00.000,549] [0m<inf> imu_bsp: LSM6DSV16BX WHO_AM_I Value: 113[0m
[00:00:00.001,373] [0m<inf> imu: Thread running[0m
[00:00:00.001,373] [0m<inf> imu: Applying new configuration[0m
[00:00:00.002,563] [0m<inf> imu_replay_test: IMU_REPLAY_CONFIGURED odr=60[0m
[00:00:00.002,746] [0m<inf> imu_replay_test: FILTER_INITIALIZED odr=60[0m
[00:00:00.002,838] [0m<inf> imu_replay_test: IMU_REPLAY_DATA_START[0m
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
QUAT,114,1919,-0.330699474,0.855611503,0.00121469598,0.398202747
QUAT,115,1935,-0.330757529,0.855634511,0.00129509496,0.398104846
QUAT,116,1952,-0.330792636,0.855590224,0.00145669363,0.398170322
QUAT,117,1969,-0.330992848,0.855373621,0.00169831654,0.398468286
QUAT,118,1985,-0.331435978,0.85505271,0.00194996258,0.398787379
QUAT,119,2002,-0.331902266,0.85500735,0.00210358924,0.398495942
QUAT,120,2019,-0.331855237,0.855584919,0.00192671304,0.397294372
QUAT,121,2035,-0.331288189,0.856225193,0.00161859719,0.396388978
QUAT,122,2052,-0.330938965,0.856079698,0.00158732361,0.396994054
QUAT,123,2069,-0.331326127,0.855148196,0.00179869635,0.398674607
QUAT,124,2085,-0.331906766,0.854444087,0.00189355109,0.399699569
QUAT,125,2102,-0.332011819,0.854458869,0.00175274117,0.399581224
QUAT,126,2119,-0.331873566,0.854720891,0.00154301396,0.399136394
QUAT,127,2135,-0.331884086,0.854914606,0.00140330882,0.398713112
QUAT,128,2152,-0.332014352,0.855081737,0.00133076019,0.398246139
QUAT,129,2169,-0.332077295,0.855190396,0.00131565612,0.397960514
QUAT,130,2185,-0.332121968,0.855079412,0.00131797139,0.398161381
QUAT,131,2202,-0.332278162,0.854759634,0.00133211818,0.398717374
QUAT,132,2219,-0.332459241,0.854455054,0.0013407236,0.399218976
QUAT,133,2235,-0.332504928,0.854389191,0.00127027184,0.399322182
QUAT,134,2252,-0.33235243,0.854474366,0.00116213481,0.399266869
QUAT,135,2269,-0.332174689,0.854468763,0.00109363184,0.399427146
QUAT,136,2285,-0.332093477,0.854319274,0.00102168461,0.399814397
QUAT,137,2302,-0.33219704,0.854092419,0.000910163915,0.400213093
QUAT,138,2319,-0.332414269,0.853916168,0.000726658734,0.400408983
QUAT,139,2335,-0.332615584,0.85384208,0.000504826021,0.40040046
QUAT,140,2352,-0.332820892,0.853752375,0.000339072722,0.400421292
QUAT,141,2369,-0.33296591,0.853636801,0.000314323464,0.400547177
QUAT,142,2385,-0.33307749,0.853533447,0.000340554572,0.40067476
QUAT,143,2402,-0.333031416,0.853563607,0.000392337097,0.400648296
QUAT,144,2419,-0.332890749,0.853665054,0.000419436983,0.400549352
QUAT,145,2435,-0.332784742,0.853727579,0.000445197977,0.400504142
QUAT,146,2452,-0.332750529,0.853721559,0.000478091271,0.40054518
QUAT,147,2469,-0.33286044,0.853641987,0.000503652322,0.400623202
QUAT,148,2485,-0.332988948,0.853548825,0.000440230477,0.400715292
QUAT,149,2502,-0.333022982,0.853424311,0.000336724886,0.40095222
QUAT,150,2519,-0.333076537,0.853210032,0.000224673626,0.401363522
QUAT,151,2535,-0.333230168,0.85297662,0.000196132562,0.401731908
QUAT,152,2552,-0.333587676,0.85291791,0.000230335354,0.401559979
QUAT,153,2569,-0.334206492,0.853105068,0.00034441505,0.400646865
QUAT,154,2585,-0.334919274,0.853419065,0.000549648423,0.399380326
QUAT,155,2602,-0.335618973,0.853640139,0.00086257729,0.398318499
QUAT,156,2619,-0.336280882,0.853637695,0.00127616501,0.397764146
QUAT,157,2635,-0.337269902,0.853239477,0.00185133016,0.397778928
QUAT,158,2652,-0.338447034,0.853119195,0.00203015073,0.397035569
QUAT,159,2669,-0.33884865,0.854013324,0.00151736592,0.394766718
QUAT,160,2685,-0.33851409,0.854860067,0.00101884536,0.39321962
QUAT,161,2702,-0.338362128,0.854718864,0.00116398407,0.393656313
QUAT,162,2719,-0.338619143,0.854052365,0.00158860371,0.394878715
QUAT,163,2735,-0.338725746,0.853834987,0.0017832187,0.395256341
QUAT,164,2752,-0.338370204,0.85413146,0.00169991062,0.394920677
QUAT,165,2769,-0.337784737,0.854460478,0.00166583923,0.394710302
QUAT,166,2785,-0.337451428,0.854421735,0.00182459911,0.395078361
QUAT,167,2802,-0.337349445,0.854271412,0.00208505802,0.395488828
QUAT,168,2819,-0.337173104,0.854300499,0.00223739748,0.395575553
QUAT,169,2835,-0.336798966,0.85450983,0.0022176872,0.395441949
QUAT,170,2852,-0.33637327,0.854634404,0.00219143555,0.395535499
QUAT,171,2869,-0.336245,0.854528129,0.00219914783,0.395873994
QUAT,172,2885,-0.336478055,0.854352474,0.00214454439,0.396055371
QUAT,173,2902,-0.336870939,0.854219437,0.00199892651,0.396009356
QUAT,174,2919,-0.337079674,0.854202449,0.00179011584,0.395869195
QUAT,175,2935,-0.33705461,0.854139984,0.00165925699,0.396025777
QUAT,176,2952,-0.337024212,0.854011178,0.00154912134,0.39632988
QUAT,177,2969,-0.336975157,0.85392189,0.00146954891,0.396564305
QUAT,178,2985,-0.336800307,0.853869021,0.00137718953,0.396826565
QUAT,179,3002,-0.336575508,0.85379678,0.00120363338,0.397173345
QUAT,180,3019,-0.336525977,0.853570163,0.0010912643,0.397702366
QUAT,181,3035,-0.336597383,0.853389263,0.000962204998,0.398030341
QUAT,182,3052,-0.336553693,0.853417993,0.000765439181,0.398006231
QUAT,183,3069,-0.336385518,0.853487551,0.000573490921,0.397999436
QUAT,184,3085,-0.336171716,0.853415132,0.000492925581,0.398335367
QUAT,185,3102,-0.336135119,0.853079736,0.000566324277,0.399083972
QUAT,186,3119,-0.336376011,0.852632105,0.000669247529,0.399836719
QUAT,187,3135,-0.336755782,0.852309048,0.000713409507,0.400205612
QUAT,188,3152,-0.337042928,0.852207601,0.000773297506,0.400179625
QUAT,189,3169,-0.33720383,0.852260828,0.00087891228,0.399930567
